Calibrant,Concentration,3997.712,3995.783,3993.855,3991.926,3989.998,3988.069,3986.141,3984.212,3982.284,3980.355,3978.427,3976.499,3974.57,3972.642,3970.713,3968.785,3966.856,3964.928,3962.999,3961.071,3959.142,3957.214,3955.285,3953.357,3951.428,3949.5,3947.572,3945.643,3943.715,3941.786,3939.858,3937.929,3936.001,3934.072,3932.144,3930.215,3928.287,3926.358,3924.43,3922.501,3920.573,3918.645,3916.716,3914.788,3912.859,3910.931,3909.002,3907.074,3905.145,3903.217,3901.288,3899.36,3897.431,3895.503,3893.574,3891.646,3889.718,3887.789,3885.861,3883.932,3882.004,3880.075,3878.147,3876.218,3874.29,3872.361,3870.433,3868.504,3866.576,3864.647,3862.719,3860.791,3858.862,3856.934,3855.005,3853.077,3851.148,3849.22,3847.291,3845.363,3843.434,3841.506,3839.577,3837.649,3835.72,3833.792,3831.864,3829.935,3828.007,3826.078,3824.15,3822.221,3820.293,3818.364,3816.436,3814.507,3812.579,3810.65,3808.722,3806.793,3804.865,3802.937,3801.008,3799.08,3797.151,3795.223,3793.294,3791.366,3789.437,3787.509,3785.58,3783.652,3781.723,3779.795,3777.866,3775.938,3774.01,3772.081,3770.153,3768.224,3766.296,3764.367,3762.439,3760.51,3758.582,3756.653,3754.725,3752.796,3750.868,3748.939,3747.011,3745.083,3743.154,3741.226,3739.297,3737.369,3735.44,3733.512,3731.583,3729.655,3727.726,3725.798,3723.869,3721.941,3720.012,3718.084,3716.156,3714.227,3712.299,3710.37,3708.442,3706.513,3704.585,3702.656,3700.728,3698.799,3696.871,3694.942,3693.014,3691.085,3689.157,3687.229,3685.3,3683.372,3681.443,3679.515,3677.586,3675.658,3673.729,3671.801,3669.872,3667.944,3666.015,3664.087,3662.158,3660.23,3658.302,3656.373,3654.445,3652.516,3650.588,3648.659,3646.731,3644.802,3642.874,3640.945,3639.017,3637.088,3635.16,3633.231,3631.303,3629.375,3627.446,3625.518,3623.589,3621.661,3619.732,3617.804,3615.875,3613.947,3612.018,3610.09,3608.161,3606.233,3604.304,3602.376,3600.448,3598.519,3596.591,3594.662,3592.734,3590.805,3588.877,3586.948,3585.02,3583.091,3581.163,3579.234,3577.306,3575.377,3573.449,3571.521,3569.592,3567.664,3565.735,3563.807,3561.878,3559.95,3558.021,3556.093,3554.164,3552.236,3550.307,3548.379,3546.45,3544.522,3542.594,3540.665,3538.737,3536.808,3534.88,3532.951,3531.023,3529.094,3527.166,3525.237,3523.309,3521.38,3519.452,3517.523,3515.595,3513.667,3511.738,3509.81,3507.881,3505.953,3504.024,3502.096,3500.167,3498.239,3496.31,3494.382,3492.453,3490.525,3488.596,3486.668,3484.74,3482.811,3480.883,3478.954,3477.026,3475.097,3473.169,3471.24,3469.312,3467.383,3465.455,3463.526,3461.598,3459.669,3457.741,3455.813,3453.884,3451.956,3450.027,3448.099,3446.17,3444.242,3442.313,3440.385,3438.456,3436.528,3434.599,3432.671,3430.742,3428.814,3426.885,3424.957,3423.029,3421.1,3419.172,3417.243,3415.315,3413.386,3411.458,3409.529,3407.601,3405.672,3403.744,3401.815,3399.887,3397.958,3396.03,3394.102,3392.173,3390.245,3388.316,3386.388,3384.459,3382.531,3380.602,3378.674,3376.745,3374.817,3372.888,3370.96,3369.031,3367.103,3365.175,3363.246,3361.318,3359.389,3357.461,3355.532,3353.604,3351.675,3349.747,3347.818,3345.89,3343.961,3342.033,3340.104,3338.176,3336.248,3334.319,3332.391,3330.462,3328.534,3326.605,3324.677,3322.748,3320.82,3318.891,3316.963,3315.034,3313.106,3311.177,3309.249,3307.321,3305.392,3303.464,3301.535,3299.607,3297.678,3295.75,3293.821,3291.893,3289.964,3288.036,3286.107,3284.179,3282.25,3280.322,3278.394,3276.465,3274.537,3272.608,3270.68,3268.751,3266.823,3264.894,3262.966,3261.037,3259.109,3257.18,3255.252,3253.323,3251.395,3249.467,3247.538,3245.61,3243.681,3241.753,3239.824,3237.896,3235.967,3234.039,3232.11,3230.182,3228.253,3226.325,3224.396,3222.468,3220.54,3218.611,3216.683,3214.754,3212.826,3210.897,3208.969,3207.04,3205.112,3203.183,3201.255,3199.326,3197.398,3195.469,3193.541,3191.613,3189.684,3187.756,3185.827,3183.899,3181.97,3180.042,3178.113,3176.185,3174.256,3172.328,3170.399,3168.471,3166.542,3164.614,3162.686,3160.757,3158.829,3156.9,3154.972,3153.043,3151.115,3149.186,3147.258,3145.329,3143.401,3141.472,3139.544,3137.615,3135.687,3133.759,3131.83,3129.902,3127.973,3126.045,3124.116,3122.188,3120.259,3118.331,3116.402,3114.474,3112.545,3110.617,3108.688,3106.76,3104.832,3102.903,3100.975,3099.046,3097.118,3095.189,3093.261,3091.332,3089.404,3087.475,3085.547,3083.618,3081.69,3079.761,3077.833,3075.905,3073.976,3072.048,3070.119,3068.191,3066.262,3064.334,3062.405,3060.477,3058.548,3056.62,3054.691,3052.763,3050.834,3048.906,3046.978,3045.049,3043.121,3041.192,3039.264,3037.335,3035.407,3033.478,3031.55,3029.621,3027.693,3025.764,3023.836,3021.907,3019.979,3018.051,3016.122,3014.194,3012.265,3010.337,3008.408,3006.48,3004.551,3002.623,3000.694,2998.766,2996.837,2994.909,2992.98,2991.052,2989.124,2987.195,2985.267,2983.338,2981.41,2979.481,2977.553,2975.624,2973.696,2971.767,2969.839,2967.91,2965.982,2964.053,2962.125,2960.197,2958.268,2956.34,2954.411,2952.483,2950.554,2948.626,2946.697,2944.769,2942.84,2940.912,2938.983,2937.055,2935.126,2933.198,2931.27,2929.341,2927.413,2925.484,2923.556,2921.627,2919.699,2917.77,2915.842,2913.913,2911.985,2910.056,2908.128,2906.199,2904.271,2902.343,2900.414,2898.486,2896.557,2894.629,2892.7,2890.772,2888.843,2886.915,2884.986,2883.058,2881.129,2879.201,2877.272,2875.344,2873.416,2871.487,2869.559,2867.63,2865.702,2863.773,2861.845,2859.916,2857.988,2856.059,2854.131,2852.202,2850.274,2848.345,2846.417,2844.489,2842.56,2840.632,2838.703,2836.775,2834.846,2832.918,2830.989,2829.061,2827.132,2825.204,2823.275,2821.347,2819.418,2817.49,2815.562,2813.633,2811.705,2809.776,2807.848,2805.919,2803.991,2802.062,2800.134,2798.205,2796.277,2794.348,2792.42,2790.491,2788.563,2786.635,2784.706,2782.778,2780.849,2778.921,2776.992,2775.064,2773.135,2771.207,2769.278,2767.35,2765.421,2763.493,2761.564,2759.636,2757.708,2755.779,2753.851,2751.922,2749.994,2748.065,2746.137,2744.208,2742.28,2740.351,2738.423,2736.494,2734.566,2732.637,2730.709,2728.781,2726.852,2724.924,2722.995,2721.067,2719.138,2717.21,2715.281,2713.353,2711.424,2709.496,2707.567,2705.639,2703.71,2701.782,2699.854,2697.925,2695.997,2694.068,2692.14,2690.211,2688.283,2686.354,2684.426,2682.497,2680.569,2678.64,2676.712,2674.783,2672.855,2670.927,2668.998,2667.07,2665.141,2663.213,2661.284,2659.356,2657.427,2655.499,2653.57,2651.642,2649.713,2647.785,2645.856,2643.928,2642,2640.071,2638.143,2636.214,2634.286,2632.357,2630.429,2628.5,2626.572,2624.643,2622.715,2620.786,2618.858,2616.929,2615.001,2613.073,2611.144,2609.216,2607.287,2605.359,2603.43,2601.502,2599.573,2597.645,2595.716,2593.788,2591.859,2589.931,2588.002,2586.074,2584.146,2582.217,2580.289,2578.36,2576.432,2574.503,2572.575,2570.646,2568.718,2566.789,2564.861,2562.932,2561.004,2559.075,2557.147,2555.219,2553.29,2551.362,2549.433,2547.505,2545.576,2543.648,2541.719,2539.791,2537.862,2535.934,2534.005,2532.077,2530.148,2528.22,2526.292,2524.363,2522.435,2520.506,2518.578,2516.649,2514.721,2512.792,2510.864,2508.935,2507.007,2505.078,2503.15,2501.221,2499.293,2497.365,2495.436,2493.508,2491.579,2489.651,2487.722,2485.794,2483.865,2481.937,2480.008,2478.08,2476.151,2474.223,2472.294,2470.366,2468.438,2466.509,2464.581,2462.652,2460.724,2458.795,2456.867,2454.938,2453.01,2451.081,2449.153,2447.224,2445.296,2443.367,2441.439,2439.51,2437.582,2435.654,2433.725,2431.797,2429.868,2427.94,2426.011,2424.083,2422.154,2420.226,2418.297,2416.369,2414.44,2412.512,2410.583,2408.655,2406.727,2404.798,2402.87,2400.941,2399.013,2397.084,2395.156,2393.227,2391.299,2389.37,2387.442,2385.513,2383.585,2381.656,2379.728,2377.8,2375.871,2373.943,2372.014,2370.086,2368.157,2366.229,2364.3,2362.372,2360.443,2358.515,2356.586,2354.658,2352.729,2350.801,2348.873,2346.944,2345.016,2343.087,2341.159,2339.23,2337.302,2335.373,2333.445,2331.516,2329.588,2327.659,2325.731,2323.802,2321.874,2319.946,2318.017,2316.089,2314.16,2312.232,2310.303,2308.375,2306.446,2304.518,2302.589,2300.661,2298.732,2296.804,2294.875,2292.947,2291.019,2289.09,2287.162,2285.233,2283.305,2281.376,2279.448,2277.519,2275.591,2273.662,2271.734,2269.805,2267.877,2265.948,2264.02,2262.092,2260.163,2258.235,2256.306,2254.378,2252.449,2250.521,2248.592,2246.664,2244.735,2242.807,2240.878,2238.95,2237.021,2235.093,2233.165,2231.236,2229.308,2227.379,2225.451,2223.522,2221.594,2219.665,2217.737,2215.808,2213.88,2211.951,2210.023,2208.094,2206.166,2204.238,2202.309,2200.381,2198.452,2196.524,2194.595,2192.667,2190.738,2188.81,2186.881,2184.953,2183.024,2181.096,2179.167,2177.239,2175.311,2173.382,2171.454,2169.525,2167.597,2165.668,2163.74,2161.811,2159.883,2157.954,2156.026,2154.097,2152.169,2150.24,2148.312,2146.384,2144.455,2142.527,2140.598,2138.67,2136.741,2134.813,2132.884,2130.956,2129.027,2127.099,2125.17,2123.242,2121.313,2119.385,2117.457,2115.528,2113.6,2111.671,2109.743,2107.814,2105.886,2103.957,2102.029,2100.1,2098.172,2096.243,2094.315,2092.386,2090.458,2088.53,2086.601,2084.673,2082.744,2080.816,2078.887,2076.959,2075.03,2073.102,2071.173,2069.245,2067.316,2065.388,2063.459,2061.531,2059.603,2057.674,2055.746,2053.817,2051.889,2049.96,2048.032,2046.103,2044.175,2042.246,2040.318,2038.389,2036.461,2034.532,2032.604,2030.676,2028.747,2026.819,2024.89,2022.962,2021.033,2019.105,2017.176,2015.248,2013.319,2011.391,2009.462,2007.534,2005.605,2003.677,2001.749,1999.82,1997.892,1995.963,1994.035,1992.106,1990.178,1988.249,1986.321,1984.392,1982.464,1980.535,1978.607,1976.678,1974.75,1972.822,1970.893,1968.965,1967.036,1965.108,1963.179,1961.251,1959.322,1957.394,1955.465,1953.537,1951.608,1949.68,1947.751,1945.823,1943.895,1941.966,1940.038,1938.109,1936.181,1934.252,1932.324,1930.395,1928.467,1926.538,1924.61,1922.681,1920.753,1918.824,1916.896,1914.968,1913.039,1911.111,1909.182,1907.254,1905.325,1903.397,1901.468,1899.54,1897.611,1895.683,1893.754,1891.826,1889.897,1887.969,1886.041,1884.112,1882.184,1880.255,1878.327,1876.398,1874.47,1872.541,1870.613,1868.684,1866.756,1864.827,1862.899,1860.97,1859.042,1857.114,1855.185,1853.257,1851.328,1849.4,1847.471,1845.543,1843.614,1841.686,1839.757,1837.829,1835.9,1833.972,1832.043,1830.115,1828.187,1826.258,1824.33,1822.401,1820.473,1818.544,1816.616,1814.687,1812.759,1810.83,1808.902,1806.973,1805.045,1803.116,1801.188,1799.26,1797.331,1795.403,1793.474,1791.546,1789.617,1787.689,1785.76,1783.832,1781.903,1779.975,1778.046,1776.118,1774.189,1772.261,1770.333,1768.404,1766.476,1764.547,1762.619,1760.69,1758.762,1756.833,1754.905,1752.976,1751.048,1749.119,1747.191,1745.262,1743.334,1741.406,1739.477,1737.549,1735.62,1733.692,1731.763,1729.835,1727.906,1725.978,1724.049,1722.121,1720.192,1718.264,1716.335,1714.407,1712.479,1710.55,1708.622,1706.693,1704.765,1702.836,1700.908,1698.979,1697.051,1695.122,1693.194,1691.265,1689.337,1687.408,1685.48,1683.552,1681.623,1679.695,1677.766,1675.838,1673.909,1671.981,1670.052,1668.124,1666.195,1664.267,1662.338,1660.41,1658.481,1656.553,1654.625,1652.696,1650.768,1648.839,1646.911,1644.982,1643.054,1641.125,1639.197,1637.268,1635.34,1633.411,1631.483,1629.554,1627.626,1625.698,1623.769,1621.841,1619.912,1617.984,1616.055,1614.127,1612.198,1610.27,1608.341,1606.413,1604.484,1602.556,1600.627,1598.699,1596.771,1594.842,1592.914,1590.985,1589.057,1587.128,1585.2,1583.271,1581.343,1579.414,1577.486,1575.557,1573.629,1571.7,1569.772,1567.844,1565.915,1563.987,1562.058,1560.13,1558.201,1556.273,1554.344,1552.416,1550.487,1548.559,1546.63,1544.702,1542.773,1540.845,1538.917,1536.988,1535.06,1533.131,1531.203,1529.274,1527.346,1525.417,1523.489,1521.56,1519.632,1517.703,1515.775,1513.846,1511.918,1509.99,1508.061,1506.133,1504.204,1502.276,1500.347,1498.419,1496.49,1494.562,1492.633,1490.705,1488.776,1486.848,1484.919,1482.991,1481.063,1479.134,1477.206,1475.277,1473.349,1471.42,1469.492,1467.563,1465.635,1463.706,1461.778,1459.849,1457.921,1455.992,1454.064,1452.135,1450.207,1448.279,1446.35,1444.422,1442.493,1440.565,1438.636,1436.708,1434.779,1432.851,1430.922,1428.994,1427.065,1425.137,1423.208,1421.28,1419.352,1417.423,1415.495,1413.566,1411.638,1409.709,1407.781,1405.852,1403.924,1401.995,1400.067,1398.138,1396.21,1394.281,1392.353,1390.425,1388.496,1386.568,1384.639,1382.711,1380.782,1378.854,1376.925,1374.997,1373.068,1371.14,1369.211,1367.283,1365.354,1363.426,1361.498,1359.569,1357.641,1355.712,1353.784,1351.855,1349.927,1347.998,1346.07,1344.141,1342.213,1340.284,1338.356,1336.427,1334.499,1332.571,1330.642,1328.714,1326.785,1324.857,1322.928,1321,1319.071,1317.143,1315.214,1313.286,1311.357,1309.429,1307.5,1305.572,1303.644,1301.715,1299.787,1297.858,1295.93,1294.001,1292.073,1290.144,1288.216,1286.287,1284.359,1282.43,1280.502,1278.573,1276.645,1274.717,1272.788,1270.86,1268.931,1267.003,1265.074,1263.146,1261.217,1259.289,1257.36,1255.432,1253.503,1251.575,1249.646,1247.718,1245.79,1243.861,1241.933,1240.004,1238.076,1236.147,1234.219,1232.29,1230.362,1228.433,1226.505,1224.576,1222.648,1220.719,1218.791,1216.863,1214.934,1213.006,1211.077,1209.149,1207.22,1205.292,1203.363,1201.435,1199.506,1197.578,1195.649,1193.721,1191.792,1189.864,1187.936,1186.007,1184.079,1182.15,1180.222,1178.293,1176.365,1174.436,1172.508,1170.579,1168.651,1166.722,1164.794,1162.865,1160.937,1159.009,1157.08,1155.152,1153.223,1151.295,1149.366,1147.438,1145.509,1143.581,1141.652,1139.724,1137.795,1135.867,1133.938,1132.01,1130.082,1128.153,1126.225,1124.296,1122.368,1120.439,1118.511,1116.582,1114.654,1112.725,1110.797,1108.868,1106.94,1105.011,1103.083,1101.155,1099.226,1097.298,1095.369,1093.441,1091.512,1089.584,1087.655,1085.727,1083.798,1081.87,1079.941,1078.013,1076.084,1074.156,1072.228,1070.299,1068.371,1066.442,1064.514,1062.585,1060.657,1058.728,1056.8,1054.871,1052.943,1051.014,1049.086,1047.157,1045.229,1043.301,1041.372,1039.444,1037.515,1035.587,1033.658,1031.73,1029.801,1027.873,1025.944,1024.016,1022.087,1020.159,1018.23,1016.302,1014.374,1012.445,1010.517,1008.588,1006.66,1004.731,1002.803,1000.874,998.946,997.017,995.089,993.16,991.232,989.303,987.375,985.447,983.518,981.59,979.661,977.733,975.804,973.876,971.947,970.019,968.09,966.162,964.233,962.305,960.376,958.448,956.52,954.591,952.663,950.734,948.806,946.877,944.949,943.02,941.092,939.163,937.235,935.306,933.378,931.449,929.521,927.593,925.664,923.736,921.807,919.879,917.95,916.022,914.093,912.165,910.236,908.308,906.379,904.451,902.522,900.594,898.666,896.737,894.809,892.88,890.952,889.023,887.095,885.166,883.238,881.309,879.381,877.452,875.524,873.595,871.667,869.739,867.81,865.882,863.953,862.025,860.096,858.168,856.239,854.311,852.382,850.454,848.525,846.597,844.668,842.74,840.812,838.883,836.955,835.026,833.098,831.169,829.241,827.312,825.384,823.455,821.527,819.598,817.67,815.741,813.813,811.885,809.956,808.028,806.099,804.171,802.242,800.314,798.385,796.457,794.528,792.6,790.671,788.743,786.814,784.886,782.958,781.029,779.101,777.172,775.244,773.315,771.387,769.458,767.53,765.601,763.673,761.744,759.816,757.887,755.959,754.031,752.102,750.174,748.245,746.317,744.388,742.46,740.531,738.603,736.674,734.746,732.817,730.889,728.96,727.032,725.104,723.175,721.247,719.318,717.39,715.461,713.533,711.604,709.676,707.747,705.819,703.89,701.962,700.033,698.105,696.177,694.248,692.32,690.391,688.463,686.534,684.606,682.677,680.749,678.82,676.892,674.963,673.035,671.106,669.178,667.25,665.321,663.393,661.464,659.536,657.607,655.679,653.75,651.822,649.893,647.965,646.036,644.108,642.179,640.251,638.323,636.394,634.466,632.537,630.609,628.68,626.752,624.823,622.895,620.966,619.038,617.109,615.181,613.252,611.324,609.396,607.467,605.539,603.61,601.682,599.753,597.825,595.896,593.968,592.039,590.111,588.182,586.254,584.325,582.397,580.469,578.54,576.612,574.683,572.755,570.826,568.898,566.969,565.041,563.112,561.184,559.255,557.327,555.398,553.47,551.542,549.613,547.685,545.756,543.828,541.899,539.971,538.042,536.114,534.185,532.257,530.328,528.4,526.471,524.543,522.615,520.686,518.758,516.829,514.901,512.972,511.044,509.115,507.187,505.258,503.33,501.401,499.473,497.544,495.616,493.688,491.759,489.831,487.902,485.974,484.045,482.117,480.188,478.26,476.331,474.403,472.474,470.546,468.617,466.689,464.76,462.832,460.904,458.975,457.047,455.118,453.19,451.261,449.333,447.404,445.476,443.547,441.619,439.69,437.762,435.833,433.905,431.977,430.048,428.12,426.191,424.263,422.334,420.406,418.477,416.549,414.62,412.692,410.763,408.835,406.906,404.978,403.05,401.121,399.193
