Wavenumbers [1/cm],Absorbance
3502.096,-0.004557918
3500.167,-0.004537989
3498.239,-0.004646693
3496.31,-0.004760133
3494.382,-0.004807395
3492.453,-0.004853935
3490.525,-0.00494526
3488.596,-0.005048848
3486.668,-0.00513522
3484.74,-0.005221422
3482.811,-0.005319676
3480.883,-0.005404716
3478.954,-0.005453595
3477.026,-0.005482123
3475.097,-0.005565496
3473.169,-0.005720493
3471.24,-0.005844686
3469.312,-0.00594571
3467.383,-0.006090361
3465.455,-0.00620909
3463.526,-0.006277474
3461.598,-0.006331408
3459.669,-0.006367378
3457.741,-0.006447775
3455.813,-0.006592362
3453.884,-0.006741895
3451.956,-0.006893977
3450.027,-0.007011467
3448.099,-0.007032913
3446.17,-0.007004946
3444.242,-0.007051914
3442.313,-0.007236423
3440.385,-0.007460601
3438.456,-0.007582975
3436.528,-0.007636238
3434.599,-0.007765478
3432.671,-0.00795365
3430.742,-0.00809113
3428.814,-0.008221759
3426.885,-0.008398815
3424.957,-0.008520367
3423.029,-0.008558541
3421.1,-0.00864838
3419.172,-0.008782951
3417.243,-0.008818058
3415.315,-0.008800962
3413.386,-0.008890548
3411.458,-0.009089589
3409.529,-0.009273134
3407.601,-0.009391856
3405.672,-0.009503456
3403.744,-0.00961452
3401.815,-0.009691686
3399.887,-0.009747881
3397.958,-0.009811611
3396.03,-0.009937574
3394.102,-0.01010331
3392.173,-0.01018236
3390.245,-0.01022039
3388.316,-0.01031181
3386.388,-0.01039547
3384.459,-0.01040614
3382.531,-0.0102748
3380.602,-0.01010427
3378.674,-0.01013128
3376.745,-0.01028628
3374.817,-0.01038319
3372.888,-0.01042939
3370.96,-0.01048645
3369.031,-0.01057109
3367.103,-0.0107083
3365.175,-0.01090141
3363.246,-0.01098769
3361.318,-0.01084289
3359.389,-0.010679
3357.461,-0.01069658
3355.532,-0.01072234
3353.604,-0.01059605
3351.675,-0.01042524
3349.747,-0.01027424
3347.818,-0.01014388
3345.89,-0.0101373
3343.961,-0.01030023
3342.033,-0.01051803
3340.104,-0.01068041
3338.176,-0.01076775
3336.248,-0.01071229
3334.319,-0.01048695
3332.391,-0.01028562
3330.462,-0.01022221
3328.534,-0.01020851
3326.605,-0.01022944
3324.677,-0.01023035
3322.748,-0.01006219
3320.82,-0.00978939
3318.891,-0.009549698
3316.963,-0.009331562
3315.034,-0.009139526
3313.106,-0.009059929
3311.177,-0.009080716
3309.249,-0.00895988
3307.321,-0.008550977
3305.392,-0.00817065
3303.464,-0.008164706
3301.535,-0.008330155
3299.607,-0.008243145
3297.678,-0.007902103
3295.75,-0.007620926
3293.821,-0.00751276
3291.893,-0.007491897
3289.964,-0.007536624
3288.036,-0.007604698
3286.107,-0.007611006
3284.179,-0.007573918
3282.25,-0.007542323
3280.322,-0.007578243
3278.394,-0.007707195
3276.465,-0.007768988
3274.537,-0.007594269
3272.608,-0.007258469
3270.68,-0.00701218
3268.751,-0.007023438
3266.823,-0.007287489
3264.894,-0.007650837
3262.966,-0.007836974
3261.037,-0.007672049
3259.109,-0.00734028
3257.18,-0.00721407
3255.252,-0.007413067
3253.323,-0.007728709
3251.395,-0.007960157
3249.467,-0.008105002
3247.538,-0.008206721
3245.61,-0.008248582
3243.681,-0.008279719
3241.753,-0.008311109
3239.824,-0.008227347
3237.896,-0.008096212
3235.967,-0.008082491
3234.039,-0.00807558
3232.11,-0.008044682
3230.182,-0.008110389
3228.253,-0.008100734
3226.325,-0.007912575
3224.396,-0.007766597
3222.468,-0.007756426
3220.54,-0.007700685
3218.611,-0.007524413
3216.683,-0.007494492
3214.754,-0.00769392
3212.826,-0.007757698
3210.897,-0.007542017
3208.969,-0.007327248
3207.04,-0.007192633
3205.112,-0.006964546
3203.183,-0.006733536
3201.255,-0.00662525
3199.326,-0.006547027
3197.398,-0.006484551
3195.469,-0.006464761
3193.541,-0.006477512
3191.613,-0.006504902
3189.684,-0.006466597
3187.756,-0.006325183
3185.827,-0.006095313
3183.899,-0.00584489
3181.97,-0.005692237
3180.042,-0.005640625
3178.113,-0.005623709
3176.185,-0.00561962
3174.256,-0.005598769
3172.328,-0.005585634
3170.399,-0.005605311
3168.471,-0.005582976
3166.542,-0.005478442
3164.614,-0.005310215
3162.686,-0.005112708
3160.757,-0.004983136
3158.829,-0.004982317
3156.9,-0.004975663
3154.972,-0.004807241
3153.043,-0.004605459
3151.115,-0.004529689
3149.186,-0.004472302
3147.258,-0.004358377
3145.329,-0.004272158
3143.401,-0.004232272
3141.472,-0.00417382
3139.544,-0.004050636
3137.615,-0.003864922
3135.687,-0.003682516
3133.759,-0.003579886
3131.83,-0.003547844
3129.902,-0.003506916
3127.973,-0.003397874
3126.045,-0.003242765
3124.116,-0.003096648
3122.188,-0.002972386
3120.259,-0.00285961
3118.331,-0.002759666
3116.402,-0.002659493
3114.474,-0.002533974
3112.545,-0.002398636
3110.617,-0.002269694
3108.688,-0.002131698
3106.76,-0.001989845
3104.832,-0.001844903
3102.903,-0.001685732
3100.975,-0.001510612
3099.046,-0.001326182
3097.118,-0.001177508
3095.189,-0.001077951
3093.261,-0.000951457
3091.332,-0.000770821
3089.404,-0.000600191
3087.475,-0.000476713
3085.547,-0.000368563
3083.618,-0.000211385
3081.69,1.38E-05
3079.761,0.000220838
3077.833,0.000322452
3075.905,0.000375276
3073.976,0.000486333
3072.048,0.000637858
3070.119,0.000741878
3068.191,0.000802844
3066.262,0.000875128
3064.334,0.000935309
3062.405,0.000978141
3060.477,0.0010531
3058.548,0.00112418
3056.62,0.001138299
3054.691,0.001133835
3052.763,0.001163085
3050.834,0.001220918
3048.906,0.001268191
3046.978,0.001295037
3045.049,0.001306772
3043.121,0.001301891
3041.192,0.001300385
3039.264,0.001313783
3037.335,0.001323935
3035.407,0.001335853
3033.478,0.001373297
3031.55,0.001410017
3029.621,0.001400512
3027.693,0.001368493
3025.764,0.001361014
3023.836,0.001375504
3021.907,0.001378205
3019.979,0.001346031
3018.051,0.0013055
3016.122,0.001306305
3014.194,0.001344629
3012.265,0.001392228
3010.337,0.001437988
3008.408,0.001471259
3006.48,0.001497234
3004.551,0.001526223
3002.623,0.001557942
3000.694,0.001598679
2998.766,0.001664313
2996.837,0.001752725
2994.909,0.001842272
2992.98,0.001932253
2991.052,0.002036245
2989.124,0.002151266
2987.195,0.00227592
2985.267,0.002414665
2983.338,0.002560433
2981.41,0.002703775
2979.481,0.002854357
2977.553,0.003034289
2975.624,0.003236568
2973.696,0.003416319
2971.767,0.003546608
2969.839,0.003667016
2967.91,0.003834358
2965.982,0.00403552
2964.053,0.004199816
2962.125,0.004280327
2960.197,0.004289189
2958.268,0.004274053
2956.34,0.004258263
2954.411,0.004228438
2952.483,0.004183324
2950.554,0.004131237
2948.626,0.004087753
2946.697,0.004083781
2944.769,0.00412797
2942.84,0.004211447
2940.912,0.004316065
2938.983,0.004412523
2937.055,0.004492864
2935.126,0.004557786
2933.198,0.004598361
2931.27,0.004608642
2929.341,0.004582559
2927.413,0.004534557
2925.484,0.004480336
2923.556,0.004402037
2921.627,0.004291045
2919.699,0.00416103
2917.77,0.004026115
2915.842,0.003905816
2913.913,0.003802342
2911.985,0.003699414
2910.056,0.00359257
2908.128,0.00349178
