Wavenumbers [1/cm],Absorbance
3486.668,-0.003624658
3484.74,-0.003651766
3482.811,-0.003626404
3480.883,-0.003591593
3478.954,-0.00353136
3477.026,-0.003461155
3475.097,-0.003470657
3473.169,-0.003591541
3471.24,-0.003750786
3469.312,-0.003898377
3467.383,-0.004052175
3465.455,-0.004181665
3463.526,-0.004259085
3461.598,-0.004337311
3459.669,-0.004408245
3457.741,-0.004443094
3455.813,-0.00445037
3453.884,-0.004434485
3451.956,-0.004486137
3450.027,-0.004647154
3448.099,-0.004770784
3446.17,-0.004761003
3444.242,-0.004738932
3442.313,-0.004834992
3440.385,-0.004975356
3438.456,-0.00509439
3436.528,-0.005251038
3434.599,-0.005371275
3432.671,-0.005367695
3430.742,-0.005321261
3428.814,-0.005307198
3426.885,-0.005409779
3424.957,-0.005674914
3423.029,-0.005935803
3421.1,-0.00601097
3419.172,-0.005960366
3417.243,-0.005901687
3415.315,-0.005797383
3413.386,-0.005718092
3411.458,-0.005812504
3409.529,-0.00601582
3407.601,-0.006249458
3405.672,-0.006401252
3403.744,-0.006355439
3401.815,-0.006308448
3399.887,-0.006363194
3397.958,-0.006329878
3396.03,-0.006357939
3394.102,-0.006662062
3392.173,-0.00690641
3390.245,-0.006925161
3388.316,-0.00704086
3386.388,-0.007295838
3384.459,-0.007410217
3382.531,-0.007226341
3380.602,-0.006906818
3378.674,-0.006832875
3376.745,-0.007046004
3374.817,-0.007221962
3372.888,-0.007361964
3370.96,-0.007631406
3369.031,-0.007755053
3367.103,-0.007508842
3365.175,-0.007223439
3363.246,-0.007192989
3361.318,-0.00730882
3359.389,-0.007372196
3357.461,-0.007328419
3355.532,-0.00728535
3353.604,-0.007257349
3351.675,-0.007126226
3349.747,-0.006930104
3347.818,-0.006733587
3345.89,-0.006555748
3343.961,-0.006517499
3342.033,-0.006590526
3340.104,-0.006532085
3338.176,-0.006304008
3336.248,-0.006126912
3334.319,-0.006149832
3332.391,-0.006273238
3330.462,-0.00627977
3328.534,-0.006201894
3326.605,-0.006192605
3324.677,-0.006241344
3322.748,-0.00633299
3320.82,-0.006311662
3318.891,-0.006047885
3316.963,-0.005772197
3315.034,-0.005631579
3313.106,-0.005507377
3311.177,-0.00526669
3309.249,-0.004895453
3307.321,-0.004534607
3305.392,-0.004377444
3303.464,-0.004419674
3301.535,-0.004451241
3299.607,-0.00446067
3297.678,-0.004531226
3295.75,-0.004526205
3293.821,-0.004412141
3291.893,-0.004298764
3289.964,-0.004186793
3288.036,-0.004151155
3286.107,-0.004303634
3284.179,-0.004579179
3282.25,-0.004810058
3280.322,-0.004780052
3278.394,-0.004448218
3276.465,-0.004050533
3274.537,-0.00387816
3272.608,-0.004059304
3270.68,-0.004331775
3268.751,-0.004365502
3266.823,-0.004337567
3264.894,-0.004555459
3262.966,-0.004834531
3261.037,-0.004922021
3259.109,-0.004903183
3257.18,-0.004875028
3255.252,-0.004891358
3253.323,-0.004960667
3251.395,-0.005056012
3249.467,-0.005131895
3247.538,-0.00507735
3245.61,-0.005007293
3243.681,-0.005097767
3241.753,-0.005311545
3239.824,-0.005550161
3237.896,-0.00567241
3235.967,-0.00560669
3234.039,-0.005463872
3232.11,-0.005435701
3230.182,-0.005614714
3228.253,-0.005889685
3226.325,-0.005991311
3224.396,-0.005773066
3222.468,-0.005497919
3220.54,-0.00540083
3218.611,-0.005436417
3216.683,-0.005608377
3214.754,-0.005867671
3212.826,-0.006005047
3210.897,-0.005904292
3208.969,-0.00563669
3207.04,-0.00527605
3205.112,-0.004956265
3203.183,-0.004996443
3201.255,-0.005334558
3199.326,-0.005462696
3197.398,-0.005329188
3195.469,-0.005272572
3193.541,-0.005295588
3191.613,-0.005249658
3189.684,-0.005142127
3187.756,-0.005025
3185.827,-0.004994242
3183.899,-0.005049103
3181.97,-0.005017836
3180.042,-0.004860949
3178.113,-0.004726744
3176.185,-0.004688693
3174.256,-0.004648845
3172.328,-0.004496231
3170.399,-0.004286102
3168.471,-0.004192536
3166.542,-0.004269338
3164.614,-0.004356122
3162.686,-0.004240219
3160.757,-0.003954608
3158.829,-0.003777321
3156.9,-0.003818583
3154.972,-0.003891296
3153.043,-0.00379513
3151.115,-0.003591079
3149.186,-0.003516314
3147.258,-0.003537368
3145.329,-0.003420835
3143.401,-0.003241378
3141.472,-0.00318639
3139.544,-0.003204789
3137.615,-0.003261469
3135.687,-0.00333854
3133.759,-0.0032552
3131.83,-0.003020923
3129.902,-0.002862953
3127.973,-0.002832042
3126.045,-0.002850249
3124.116,-0.002823966
3122.188,-0.002691652
3120.259,-0.002500928
3118.331,-0.002304096
3116.402,-0.002151172
3114.474,-0.002079455
3112.545,-0.002057042
3110.617,-0.002064925
3108.688,-0.002036173
3106.76,-0.001889958
3104.832,-0.001707133
3102.903,-0.001582628
3100.975,-0.00149632
3099.046,-0.001430843
3097.118,-0.001368091
3095.189,-0.001291031
3093.261,-0.001230737
3091.332,-0.00118422
3089.404,-0.001112344
3087.475,-0.001020106
3085.547,-0.000926247
3083.618,-0.000810354
3081.69,-0.000670395
3079.761,-0.000550711
3077.833,-0.000450545
3075.905,-0.000352476
3073.976,-0.000292361
3072.048,-0.000262922
3070.119,-0.000198034
3068.191,-8.36E-05
3066.262,2.99E-05
3064.334,0.000107984
3062.405,0.000147653
3060.477,0.000163786
3058.548,0.000186782
3056.62,0.000226639
3054.691,0.000265231
3052.763,0.000283725
3050.834,0.000283984
3048.906,0.000287766
3046.978,0.000319136
3045.049,0.000380043
3043.121,0.000443964
3041.192,0.000489339
3039.264,0.000502738
3037.335,0.000494678
3035.407,0.000501727
3033.478,0.000512482
3031.55,0.000516266
3029.621,0.000541821
3027.693,0.000572924
3025.764,0.000578652
3023.836,0.000551851
3021.907,0.000519013
3019.979,0.000555246
3018.051,0.000657846
3016.122,0.000712137
3014.194,0.000672054
3012.265,0.00060491
3010.337,0.000572405
3008.408,0.00057028
3006.48,0.000578704
3004.551,0.000625674
3002.623,0.000718516
3000.694,0.000797476
2998.766,0.000829142
2996.837,0.000840969
2994.909,0.000873338
2992.98,0.000932559
2991.052,0.001006395
2989.124,0.001107518
2987.195,0.001232314
2985.267,0.001342214
2983.338,0.001417627
2981.41,0.00148635
2979.481,0.001585403
2977.553,0.001708205
2975.624,0.001828052
2973.696,0.001939976
2971.767,0.002058612
2969.839,0.002193334
2967.91,0.002326821
2965.982,0.002449156
2964.053,0.002567047
2962.125,0.002653428
2960.197,0.002678979
2958.268,0.002667545
2956.34,0.002641526
2954.411,0.002589936
2952.483,0.002506796
2950.554,0.002406335
2948.626,0.002324896
