Wavenumbers [1/cm],absorbance
3484.74,-0.002392767
3482.811,-0.002370215
3480.883,-0.002382006
3478.954,-0.002394157
3477.026,-0.002364499
3475.097,-0.002348794
3473.169,-0.002438125
3471.24,-0.00259944
3469.312,-0.002707602
3467.383,-0.002757094
3465.455,-0.002828493
3463.526,-0.0029024
3461.598,-0.002929398
3459.669,-0.002914022
3457.741,-0.002930838
3455.813,-0.003048017
3453.884,-0.003153857
3451.956,-0.003137255
3450.027,-0.003078605
3448.099,-0.003026321
3446.17,-0.002967913
3444.242,-0.002973877
3442.313,-0.003056602
3440.385,-0.00314183
3438.456,-0.003221285
3436.528,-0.003349534
3434.599,-0.003588974
3432.671,-0.003856609
3430.742,-0.003948554
3428.814,-0.003892065
3426.885,-0.003864819
3424.957,-0.003921722
3423.029,-0.004062176
3421.1,-0.004187562
3419.172,-0.00417782
3417.243,-0.004130489
3415.315,-0.004181409
3413.386,-0.004291177
3411.458,-0.004354994
3409.529,-0.004315218
3407.601,-0.004305479
3405.672,-0.004486906
3403.744,-0.004633325
3401.815,-0.004584097
3399.887,-0.004597416
3397.958,-0.004727513
3396.03,-0.004760901
3394.102,-0.0046407
3392.173,-0.004574978
3390.245,-0.004720906
3388.316,-0.004793058
3386.388,-0.004638242
3384.459,-0.004592959
3382.531,-0.004694173
3380.602,-0.004692687
3378.674,-0.004753988
3376.745,-0.004995624
3374.817,-0.005064967
3372.888,-0.004892126
3370.96,-0.004854089
3369.031,-0.005053249
3367.103,-0.005169754
3365.175,-0.00509833
3363.246,-0.005136653
3361.318,-0.00538953
3359.389,-0.0056418
3357.461,-0.005693616
3355.532,-0.005521127
3353.604,-0.005246844
3351.675,-0.005003455
3349.747,-0.004900777
3347.818,-0.004989073
3345.89,-0.005085845
3343.961,-0.004936968
3342.033,-0.004748662
3340.104,-0.004792085
3338.176,-0.004818659
3336.248,-0.004792034
3334.319,-0.004988152
3332.391,-0.00526265
3330.462,-0.005264184
3328.534,-0.004943827
3326.605,-0.004494745
3324.677,-0.004158488
3322.748,-0.004005138
3320.82,-0.003823613
3318.891,-0.003643808
3316.963,-0.003705668
3315.034,-0.003841163
3313.106,-0.003823715
3311.177,-0.003691089
3309.249,-0.003474098
3307.321,-0.003337204
3305.392,-0.003547998
3303.464,-0.003911666
3301.535,-0.004041455
3299.607,-0.003945066
3297.678,-0.003747552
3295.75,-0.003576959
3293.821,-0.003532079
3291.893,-0.003491355
3289.964,-0.003342701
3288.036,-0.003185825
3286.107,-0.003167271
3284.179,-0.003214142
3282.25,-0.003253864
3280.322,-0.003332529
3278.394,-0.003418421
3276.465,-0.00352376
3274.537,-0.00349649
3272.608,-0.003110167
3270.68,-0.002766508
3268.751,-0.002920502
3266.823,-0.003282588
3264.894,-0.003518522
3262.966,-0.003546458
3261.037,-0.00340224
3259.109,-0.003444514
3257.18,-0.003644578
3255.252,-0.003662546
3253.323,-0.003772189
3251.395,-0.004097616
3249.467,-0.004226325
3247.538,-0.004170077
3245.61,-0.004198176
3243.681,-0.00422535
3241.753,-0.004164591
3239.824,-0.004122181
3237.896,-0.004096231
3235.967,-0.003972256
3234.039,-0.003792359
3232.11,-0.003766338
3230.182,-0.003925929
3228.253,-0.004112438
3226.325,-0.004227452
3224.396,-0.004363298
3222.468,-0.004570367
3220.54,-0.004605971
3218.611,-0.004405529
3216.683,-0.004140438
3214.754,-0.003893297
3212.826,-0.003857173
3210.897,-0.003989903
3208.969,-0.003986928
3207.04,-0.003870925
3205.112,-0.003757202
3203.183,-0.003665986
3201.255,-0.003637955
3199.326,-0.003638982
3197.398,-0.003595033
3195.469,-0.003479131
3193.541,-0.003471633
3191.613,-0.003651714
3189.684,-0.003757202
3187.756,-0.003700688
3185.827,-0.003564995
3183.899,-0.003407839
3181.97,-0.003320044
3180.042,-0.003266556
3178.113,-0.003204326
3176.185,-0.003183872
3174.256,-0.003224163
3172.328,-0.003259106
3170.399,-0.003246773
3168.471,-0.003218715
3166.542,-0.00312754
3164.614,-0.003052952
3162.686,-0.003210082
3160.757,-0.003482007
3158.829,-0.00358158
3156.9,-0.003499366
3154.972,-0.00343645
3153.043,-0.003497209
3151.115,-0.003534287
3149.186,-0.003419962
3147.258,-0.003246927
3145.329,-0.003053261
3143.401,-0.002826847
3141.472,-0.00267956
3139.544,-0.002658567
3137.615,-0.002662169
3135.687,-0.002590794
3133.759,-0.002495935
3131.83,-0.002466542
3129.902,-0.002468756
3127.973,-0.002459695
3126.045,-0.002425254
3124.116,-0.00237387
3122.188,-0.002336487
3120.259,-0.002301882
3118.331,-0.002267737
3116.402,-0.002233641
3114.474,-0.002160702
3112.545,-0.002033957
3110.617,-0.001899082
3108.688,-0.001812888
3106.76,-0.001779788
3104.832,-0.001784325
3102.903,-0.001806237
3100.975,-0.001782211
3099.046,-0.001675727
3097.118,-0.0015378
3095.189,-0.001413453
3093.261,-0.001319524
3091.332,-0.001265428
3089.404,-0.001181174
3087.475,-0.001031469
3085.547,-0.000930328
3083.618,-0.00091421
3081.69,-0.000864765
3079.761,-0.000751957
3077.833,-0.000652561
3075.905,-0.000570152
3073.976,-0.000475627
3072.048,-0.000403323
3070.119,-0.000364425
3068.191,-0.000315022
3066.262,-0.000247141
3064.334,-0.000200673
3062.405,-0.000180698
3060.477,-0.000156582
3058.548,-0.000114712
3056.62,-7.01E-05
3054.691,-4.10E-05
3052.763,-2.38E-05
3050.834,-1.64E-05
3048.906,-3.93E-06
3046.978,1.73E-05
3045.049,1.76E-06
3043.121,-3.61E-05
3041.192,-3.84E-05
3039.264,-1.47E-05
3037.335,2.09E-05
3035.407,6.13E-05
3033.478,8.02E-05
3031.55,7.93E-05
3029.621,7.03E-05
3027.693,6.38E-05
3025.764,7.61E-05
3023.836,9.30E-05
3021.907,0.000105705
3019.979,0.000132556
3018.051,0.000152935
3016.122,0.000139755
