Wavenumbers [1/cm],absorbance
3484.74,-0.003388782
3482.811,-0.003461309
3480.883,-0.003514927
3478.954,-0.003502448
3477.026,-0.003443127
3475.097,-0.003449496
3473.169,-0.003612028
3471.24,-0.003836545
3469.312,-0.003974718
3467.383,-0.004034889
3465.455,-0.004081051
3463.526,-0.004128181
3461.598,-0.00421971
3459.669,-0.004313578
3457.741,-0.004341668
3455.813,-0.004384158
3453.884,-0.00444458
3451.956,-0.004473788
3450.027,-0.004548082
3448.099,-0.004671381
3446.17,-0.004724235
3444.242,-0.004700626
3442.313,-0.004754705
3440.385,-0.004943776
3438.456,-0.00511808
3436.528,-0.005169908
3434.599,-0.005173335
3432.671,-0.005236256
3430.742,-0.005398018
3428.814,-0.00561727
3426.885,-0.005731273
3424.957,-0.00568217
3423.029,-0.00564645
3421.1,-0.005669957
3419.172,-0.005673892
3417.243,-0.005704295
3415.315,-0.005764943
3413.386,-0.005797996
3411.458,-0.00585817
3409.529,-0.006039665
3407.601,-0.006297579
3405.672,-0.006438389
3403.744,-0.006423546
3401.815,-0.006460935
3399.887,-0.006582163
3397.958,-0.006575534
3396.03,-0.006517193
3394.102,-0.006610055
3392.173,-0.0067552
3390.245,-0.006907837
3388.316,-0.007070913
3386.388,-0.007124851
3384.459,-0.00714074
3382.531,-0.007188304
3380.602,-0.007186827
3378.674,-0.00722517
3376.745,-0.00738884
3374.817,-0.007519426
3372.888,-0.00751566
3370.96,-0.007411794
3369.031,-0.007266157
3367.103,-0.007267939
3365.175,-0.007459837
3363.246,-0.007591064
3361.318,-0.007535555
3359.389,-0.007384106
3357.461,-0.007283925
3355.532,-0.007365528
3353.604,-0.007513167
3351.675,-0.007423653
3349.747,-0.007096583
3347.818,-0.006805303
3345.89,-0.006662317
3343.961,-0.006653344
3342.033,-0.006697393
3340.104,-0.006652579
3338.176,-0.006524231
3336.248,-0.006380336
3334.319,-0.006283802
3332.391,-0.006318397
3330.462,-0.006439002
3328.534,-0.006484653
3326.605,-0.006314162
3324.677,-0.006069634
3322.748,-0.006016638
3320.82,-0.005997898
3318.891,-0.005711347
3316.963,-0.00529523
3315.034,-0.005130564
3313.106,-0.005275027
3311.177,-0.005364934
3309.249,-0.005156606
3307.321,-0.004846563
3305.392,-0.004739445
3303.464,-0.004779131
3301.535,-0.004658884
